PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Is indexable page,Canonical URL,Canonical URL code,Canonical URL patch,Canonical URL patch status,No. of canonical inlinks,No. of all inlinks,First found at
0,https://www.visitbanjarmasin.id/en/explore/wisata-malam-di-banjarmasin-timur,Wisata Malam di Banjarmasin Timur | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,false,https://visitbanjarmasin.id/en/explore/wisata-malam-di-banjarmasin-timur,308,,,0,1,https://visitbanjarmasin.id/en/explore/wisata-malam-di-banjarmasin-timur
0,https://www.visitbanjarmasin.id/zh/explore/wisata-malam-di-banjarmasin-utara,Wisata Malam di Banjarmasin Utara | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,false,https://visitbanjarmasin.id/zh/explore/wisata-malam-di-banjarmasin-utara,308,,,0,1,https://visitbanjarmasin.id/zh/explore/wisata-malam-di-banjarmasin-utara
0,https://www.visitbanjarmasin.id/en/explore/tempat-wisata-di-kuin,Tempat Wisata di Kuin | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,false,https://visitbanjarmasin.id/en/explore/tempat-wisata-di-kuin,308,,,0,1,https://visitbanjarmasin.id/en/explore/tempat-wisata-di-kuin
0,https://www.visitbanjarmasin.id/ms/explore/hotel-murah-di-kayutangi,Hotel Murah di Kayutangi | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,false,https://visitbanjarmasin.id/ms/explore/hotel-murah-di-kayutangi,308,,,0,1,https://visitbanjarmasin.id/ms/explore/hotel-murah-di-kayutangi
0,https://www.visitbanjarmasin.id/en/explore/oleh-oleh-khas-di-gatot-subroto,Oleh-oleh Khas di Gatot Subroto | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,false,https://visitbanjarmasin.id/en/explore/oleh-oleh-khas-di-gatot-subroto,308,,,0,1,https://visitbanjarmasin.id/en/explore/oleh-oleh-khas-di-gatot-subroto
0,https://www.visitbanjarmasin.id/en/explore/oleh-oleh-khas-di-lok-baintan,Oleh-oleh Khas di Lok Baintan | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,false,https://visitbanjarmasin.id/en/explore/oleh-oleh-khas-di-lok-baintan,308,,,0,1,https://visitbanjarmasin.id/en/explore/oleh-oleh-khas-di-lok-baintan
0,https://www.visitbanjarmasin.id/id/explore/hotel-murah-di-gatot-subroto,Hotel Murah di Gatot Subroto | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,false,https://visitbanjarmasin.id/id/explore/hotel-murah-di-gatot-subroto,308,,,0,1,https://visitbanjarmasin.id/id/explore/hotel-murah-di-gatot-subroto
0,https://www.visitbanjarmasin.id/zh/explore/oleh-oleh-khas-di-sultan-adam,Oleh-oleh Khas di Sultan Adam | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,false,https://visitbanjarmasin.id/zh/explore/oleh-oleh-khas-di-sultan-adam,308,,,0,1,https://visitbanjarmasin.id/zh/explore/oleh-oleh-khas-di-sultan-adam
0,https://www.visitbanjarmasin.id/en/explore/hotel-murah-di-sultan-adam,Hotel Murah di Sultan Adam | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,false,https://visitbanjarmasin.id/en/explore/hotel-murah-di-sultan-adam,308,,,0,1,https://visitbanjarmasin.id/en/explore/hotel-murah-di-sultan-adam
0,https://www.visitbanjarmasin.id/en/explore/sewa-mobil-di-banjarmasin-selatan,Sewa Mobil di Banjarmasin Selatan | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,false,https://visitbanjarmasin.id/en/explore/sewa-mobil-di-banjarmasin-selatan,308,,,0,1,https://visitbanjarmasin.id/en/explore/sewa-mobil-di-banjarmasin-selatan
0,https://www.visitbanjarmasin.id/id/explore/oleh-oleh-khas-di-kuin,Oleh-oleh Khas di Kuin | Visit Banjarmasin,text/html; charset=utf-8,false,200,0,false,https://visitbanjarmasin.id/id/explore/oleh-oleh-khas-di-kuin,308,,,0,1,https://visitbanjarmasin.id/id/explore/oleh-oleh-khas-di-kuin
